id;dataset;text;tokens;label
19522088_gab;HateXplain;the muzzie headrag represents nothing more than misogyny and oppression western liberals are useful idiots;1- the, 2- muzzie, 3- headrag, 4- represents, 5- nothing, 6- more, 7- than, 8- misogyny, 9- and, 10- oppression, 11- western, 12- liberals, 13- are, 14- useful, 15- idiots;
6824264_gab;HateXplain;more arabs have perished fighting among themselves than those in the war with israel and still goes on;1- more, 2- arabs, 3- have, 4- perished, 5- fighting, 6- among, 7- themselves, 8- than, 9- those, 10- in, 11- the, 12- war, 13- with, 14- israel, 15- and, 16- still, 17- goes, 18- on;
12167048_gab;HateXplain;thanks to retard attempting poetry nigger rick ross filming his blasphemous and expletive laden video in and around the church of saint evstratios in vourvourou thira greek orthodox now understand what i mean when i state niggers are shit;1- thanks, 2- to, 3- retard, 4- attempting, 5- poetry, 6- nigger, 7- rick, 8- ross, 9- filming, 10- his, 11- blasphemous, 12- and, 13- expletive, 14- laden, 15- video, 16- in, 17- and, 18- around, 19- the, 20- church, 21- of, 22- saint, 23- evstratios, 24- in, 25- vourvourou, 26- thira, 27- greek, 28- orthodox, 29- now, 30- understand, 31- what, 32- i, 33- mean, 34- when, 35- i, 36- state, 37- niggers, 38- are, 39- shit;
23331731_gab;HateXplain;silverstein has shown his true colors as a kike shill <user> ‍;1- silverstein, 2- has, 3- shown, 4- his, 5- true, 6- colors, 7- as, 8- a, 9- kike, 10- shill, 11- <user>, 12- ‍;
9701730_gab;HateXplain;that towel head is a dude i am almost sure i just threw up in my mouth a little;1- that, 2- towel, 3- head, 4- is, 5- a, 6- dude, 7- i, 8- am, 9- almost, 10- sure, 11- i, 12- just, 13- threw, 14- up, 15- in, 16- my, 17- mouth, 18- a, 19- little;
7550159_gab;HateXplain;i can see these jibber jabber arabs in dresses tripping down the street with an armload of shotguns;1- i, 2- can, 3- see, 4- these, 5- jibber, 6- jabber, 7- arabs, 8- in, 9- dresses, 10- tripping, 11- down, 12- the, 13- street, 14- with, 15- an, 16- armload, 17- of, 18- shotguns;
16109086_gab;HateXplain;do not worry negress q speaks and we will show the nigger rigging a marcus garvey boat ticket is in your future;1- do, 2- not, 3- worry, 4- negress, 5- q, 6- speaks, 7- and, 8- we, 9- will, 10- show, 11- the, 12- nigger, 13- rigging, 14- a, 15- marcus, 16- garvey, 17- boat, 18- ticket, 19- is, 20- in, 21- your, 22- future;
27434482_gab;HateXplain;i did not realize that <user> was still taking up valuable airspace on the radio i am thinking we probably need more leaders <user> as opposed to more self absorbed entertainers kike cantwell and anglin;1- i, 2- did, 3- not, 4- realize, 5- that, 6- <user>, 7- was, 8- still, 9- taking, 10- up, 11- valuable, 12- airspace, 13- on, 14- the, 15- radio, 16- i, 17- am, 18- thinking, 19- we, 20- probably, 21- need, 22- more, 23- leaders, 24- <user>, 25- as, 26- opposed, 27- to, 28- more, 29- self, 30- absorbed, 31- entertainers, 32- kike, 33- cantwell, 34- and, 35- anglin;
14056917_gab;HateXplain;want to end terrorism find all of the terrorist family and all families of co conspirator families send all of families to any mussie country if they attended a mosque that perpetrated the attack doze it level and build a park with memorial to dead ship imam and family back;1- want, 2- to, 3- end, 4- terrorism, 5- find, 6- all, 7- of, 8- the, 9- terrorist, 10- family, 11- and, 12- all, 13- families, 14- of, 15- co, 16- conspirator, 17- families, 18- send, 19- all, 20- of, 21- families, 22- to, 23- any, 24- mussie, 25- country, 26- if, 27- they, 28- attended, 29- a, 30- mosque, 31- that, 32- perpetrated, 33- the, 34- attack, 35- doze, 36- it, 37- level, 38- and, 39- build, 40- a, 41- park, 42- with, 43- memorial, 44- to, 45- dead, 46- ship, 47- imam, 48- and, 49- family, 50- back;
7885632_gab;HateXplain;suddenly john mccain has a problem with one of his favorite allies recip erdogan when he brutalizes americans so much for mccain all his human rights universal values talk he only has a problem with this islamist humping sand nigger when americans are the victims of his brutality;1- suddenly, 2- john, 3- mccain, 4- has, 5- a, 6- problem, 7- with, 8- one, 9- of, 10- his, 11- favorite, 12- allies, 13- recip, 14- erdogan, 15- when, 16- he, 17- brutalizes, 18- americans, 19- so, 20- much, 21- for, 22- mccain, 23- all, 24- his, 25- human, 26- rights, 27- universal, 28- values, 29- talk, 30- he, 31- only, 32- has, 33- a, 34- problem, 35- with, 36- this, 37- islamist, 38- humping, 39- sand, 40- nigger, 41- when, 42- americans, 43- are, 44- the, 45- victims, 46- of, 47- his, 48- brutality;
17622816_gab;HateXplain;orca the niggerette lesbian can go fuck gayle;1- orca, 2- the, 3- niggerette, 4- lesbian, 5- can, 6- go, 7- fuck, 8- gayle;
23558286_gab;HateXplain;yep i knew you were a kike you are promoting a conspiracy between trump and putin that never existed gas yourself my commie kike;1- yep, 2- i, 3- knew, 4- you, 5- were, 6- a, 7- kike, 8- you, 9- are, 10- promoting, 11- a, 12- conspiracy, 13- between, 14- trump, 15- and, 16- putin, 17- that, 18- never, 19- existed, 20- gas, 21- yourself, 22- my, 23- commie, 24- kike;
21044767_gab;HateXplain;there a certain irony about mps talking about ethics condemning bradley higgins perhaps pedo tax dodging expense fiddling moslem cock sucking pro mass immigration anti british fascist traitor mps should take a long look in the mirror;1- there, 2- a, 3- certain, 4- irony, 5- about, 6- mps, 7- talking, 8- about, 9- ethics, 10- condemning, 11- bradley, 12- higgins, 13- perhaps, 14- pedo, 15- tax, 16- dodging, 17- expense, 18- fiddling, 19- moslem, 20- cock, 21- sucking, 22- pro, 23- mass, 24- immigration, 25- anti, 26- british, 27- fascist, 28- traitor, 29- mps, 30- should, 31- take, 32- a, 33- long, 34- look, 35- in, 36- the, 37- mirror;
8021070_gab;HateXplain;frag a sand nigger for jesus it the right thing to do;1- frag, 2- a, 3- sand, 4- nigger, 5- for, 6- jesus, 7- it, 8- the, 9- right, 10- thing, 11- to, 12- do;
10532619_gab;HateXplain;chinese colonialism means the era of the nigger nears extinction given how gay we have been lately the white man deserves to be pushed off that continent we took north america they will take africa and so the true great contest begins;1- chinese, 2- colonialism, 3- means, 4- the, 5- era, 6- of, 7- the, 8- nigger, 9- nears, 10- extinction, 11- given, 12- how, 13- gay, 14- we, 15- have, 16- been, 17- lately, 18- the, 19- white, 20- man, 21- deserves, 22- to, 23- be, 24- pushed, 25- off, 26- that, 27- continent, 28- we, 29- took, 30- north, 31- america, 32- they, 33- will, 34- take, 35- africa, 36- and, 37- so, 38- the, 39- true, 40- great, 41- contest, 42- begins;
27360202_gab;HateXplain;pretty sure that the best counter to the kike on a stick argument;1- pretty, 2- sure, 3- that, 4- the, 5- best, 6- counter, 7- to, 8- the, 9- kike, 10- on, 11- a, 12- stick, 13- argument;
14372862_gab;HateXplain;being a moslem has got to be the worst punishment in the world;1- being, 2- a, 3- moslem, 4- has, 5- got, 6- to, 7- be, 8- the, 9- worst, 10- punishment, 11- in, 12- the, 13- world;
8032841_gab;HateXplain;now of course the towelhead perps will be perps that the police had on their radar and did nothing about;1- now, 2- of, 3- course, 4- the, 5- towelhead, 6- perps, 7- will, 8- be, 9- perps, 10- that, 11- the, 12- police, 13- had, 14- on, 15- their, 16- radar, 17- and, 18- did, 19- nothing, 20- about;
27002624_gab;HateXplain;for me it every month i refuse to acknowledge nigger pride or any if the others just white pride month;1- for, 2- me, 3- it, 4- every, 5- month, 6- i, 7- refuse, 8- to, 9- acknowledge, 10- nigger, 11- pride, 12- or, 13- any, 14- if, 15- the, 16- others, 17- just, 18- white, 19- pride, 20- month;
24739445_gab;HateXplain;another poser i was a trump supporter but not now get the fuck off the train you fucking fake ass mother fucker schultz that jew is not it would not expect anyless from a kike;1- another, 2- poser, 3- i, 4- was, 5- a, 6- trump, 7- supporter, 8- but, 9- not, 10- now, 11- get, 12- the, 13- fuck, 14- off, 15- the, 16- train, 17- you, 18- fucking, 19- fake, 20- ass, 21- mother, 22- fucker, 23- schultz, 24- that, 25- jew, 26- is, 27- not, 28- it, 29- would, 30- not, 31- expect, 32- anyless, 33- from, 34- a, 35- kike;
9886793_gab;HateXplain;um why does she have her aclu red panties on her head is that a sharia law thing or just ugly mussie women trying to attract men for sex can sorta see why mussie men chasing goats <happy>;1- um, 2- why, 3- does, 4- she, 5- have, 6- her, 7- aclu, 8- red, 9- panties, 10- on, 11- her, 12- head, 13- is, 14- that, 15- a, 16- sharia, 17- law, 18- thing, 19- or, 20- just, 21- ugly, 22- mussie, 23- women, 24- trying, 25- to, 26- attract, 27- men, 28- for, 29- sex, 30- can, 31- sorta, 32- see, 33- why, 34- mussie, 35- men, 36- chasing, 37- goats, 38- <happy>;
8133470_gab;HateXplain;a goatfucker no doubt;1- a, 2- goatfucker, 3- no, 4- doubt;
24642826_gab;HateXplain;as evidenced by the fact that they do not attack nigger toxic masculinity like rappers ball players with the same ferocity with which they attack toxic white men;1- as, 2- evidenced, 3- by, 4- the, 5- fact, 6- that, 7- they, 8- do, 9- not, 10- attack, 11- nigger, 12- toxic, 13- masculinity, 14- like, 15- rappers, 16- ball, 17- players, 18- with, 19- the, 20- same, 21- ferocity, 22- with, 23- which, 24- they, 25- attack, 26- toxic, 27- white, 28- men;
26269323_gab;HateXplain;i smile when i see lgbtq jews same with mudshark jews breed em out of existence the only good jew is a queer jew japs ❤️ bbc;1- i, 2- smile, 3- when, 4- i, 5- see, 6- lgbtq, 7- jews, 8- same, 9- with, 10- mudshark, 11- jews, 12- breed, 13- em, 14- out, 15- of, 16- existence, 17- the, 18- only, 19- good, 20- jew, 21- is, 22- a, 23- queer, 24- jew, 25- japs, 26- ❤️, 27- bbc;
15437795_gab;HateXplain;moslems are not allowed to codemn the terrorists all moslems are to commit violent war jihad the main jihad btw and the only guaranteed path to moslem paradise as long as some in the community are doing this jihad terror it absolves the rest of their responsibility hence the silence;1- moslems, 2- are, 3- not, 4- allowed, 5- to, 6- codemn, 7- the, 8- terrorists, 9- all, 10- moslems, 11- are, 12- to, 13- commit, 14- violent, 15- war, 16- jihad, 17- the, 18- main, 19- jihad, 20- btw, 21- and, 22- the, 23- only, 24- guaranteed, 25- path, 26- to, 27- moslem, 28- paradise, 29- as, 30- long, 31- as, 32- some, 33- in, 34- the, 35- community, 36- are, 37- doing, 38- this, 39- jihad, 40- terror, 41- it, 42- absolves, 43- the, 44- rest, 45- of, 46- their, 47- responsibility, 48- hence, 49- the, 50- silence;
8166888_gab;HateXplain;all over the raghead in times square was shown as white on his arrest form numerous examples from fl tx ca ny;1- all, 2- over, 3- the, 4- raghead, 5- in, 6- times, 7- square, 8- was, 9- shown, 10- as, 11- white, 12- on, 13- his, 14- arrest, 15- form, 16- numerous, 17- examples, 18- from, 19- fl, 20- tx, 21- ca, 22- ny;
15920541_gab;HateXplain;i know it bullshit a sheboon can torture a white disabled man because she hates white people and she just gets probation if a white person commits some light vandalism and throws some bacon around they get <number> years in the fucking slammer;1- i, 2- know, 3- it, 4- bullshit, 5- a, 6- sheboon, 7- can, 8- torture, 9- a, 10- white, 11- disabled, 12- man, 13- because, 14- she, 15- hates, 16- white, 17- people, 18- and, 19- she, 20- just, 21- gets, 22- probation, 23- if, 24- a, 25- white, 26- person, 27- commits, 28- some, 29- light, 30- vandalism, 31- and, 32- throws, 33- some, 34- bacon, 35- around, 36- they, 37- get, 38- <number>, 39- years, 40- in, 41- the, 42- fucking, 43- slammer;
12894603_gab;HateXplain;is he taking lessons from penis juice and his kike handlers 🤔 that a great example of reaching across the aisle so to speak if true;1- is, 2- he, 3- taking, 4- lessons, 5- from, 6- penis, 7- juice, 8- and, 9- his, 10- kike, 11- handlers, 12- 🤔, 13- that, 14- a, 15- great, 16- example, 17- of, 18- reaching, 19- across, 20- the, 21- aisle, 22- so, 23- to, 24- speak, 25- if, 26- true;
2184541_gab;HateXplain;i wonder how long it will be until french muzzies discover that the croissant is actually an insult to their religion and demand that it be banned from french bakeries <time> thoughts gab fam speak freely;1- i, 2- wonder, 3- how, 4- long, 5- it, 6- will, 7- be, 8- until, 9- french, 10- muzzies, 11- discover, 12- that, 13- the, 14- croissant, 15- is, 16- actually, 17- an, 18- insult, 19- to, 20- their, 21- religion, 22- and, 23- demand, 24- that, 25- it, 26- be, 27- banned, 28- from, 29- french, 30- bakeries, 31- <time>, 32- thoughts, 33- gab, 34- fam, 35- speak, 36- freely;
8197117_gab;HateXplain;is this how smelly rapey inbred muzzies see ham fuckislam hamadam;1- is, 2- this, 3- how, 4- smelly, 5- rapey, 6- inbred, 7- muzzies, 8- see, 9- ham, 10- fuckislam, 11- hamadam;
17807874_gab;HateXplain;i hate mlk and every civil rights faggot february the one month coons visit the library bunch o non reading shits;1- i, 2- hate, 3- mlk, 4- and, 5- every, 6- civil, 7- rights, 8- faggot, 9- february, 10- the, 11- one, 12- month, 13- coons, 14- visit, 15- the, 16- library, 17- bunch, 18- o, 19- non, 20- reading, 21- shits;
26185198_gab;HateXplain;its called being a pleb with no technical or rhetorical skills dont give me that crap about being busy when you seem to have plenty of time to troll my crew acting like a hasbara kike shill shaking your fat fists at everyone to the right of stefan molyneux;1- its, 2- called, 3- being, 4- a, 5- pleb, 6- with, 7- no, 8- technical, 9- or, 10- rhetorical, 11- skills, 12- dont, 13- give, 14- me, 15- that, 16- crap, 17- about, 18- being, 19- busy, 20- when, 21- you, 22- seem, 23- to, 24- have, 25- plenty, 26- of, 27- time, 28- to, 29- troll, 30- my, 31- crew, 32- acting, 33- like, 34- a, 35- hasbara, 36- kike, 37- shill, 38- shaking, 39- your, 40- fat, 41- fists, 42- at, 43- everyone, 44- to, 45- the, 46- right, 47- of, 48- stefan, 49- molyneux;
16350214_gab;HateXplain;here the funny thing about sarsour she d never dare try to pull this bullshit in a muzzie country shed need that much makeup to cover the bruises from being slapped around by their cowardly men these maggots are establishing a caliphate right under our apathetic ignorant little noses;1- here, 2- the, 3- funny, 4- thing, 5- about, 6- sarsour, 7- she, 8- d, 9- never, 10- dare, 11- try, 12- to, 13- pull, 14- this, 15- bullshit, 16- in, 17- a, 18- muzzie, 19- country, 20- shed, 21- need, 22- that, 23- much, 24- makeup, 25- to, 26- cover, 27- the, 28- bruises, 29- from, 30- being, 31- slapped, 32- around, 33- by, 34- their, 35- cowardly, 36- men, 37- these, 38- maggots, 39- are, 40- establishing, 41- a, 42- caliphate, 43- right, 44- under, 45- our, 46- apathetic, 47- ignorant, 48- little, 49- noses;
8475308_gab;HateXplain;the phrase assad uses chemicals weapons is code for israel wants a final solution implemented on the arabs;1- the, 2- phrase, 3- assad, 4- uses, 5- chemicals, 6- weapons, 7- is, 8- code, 9- for, 10- israel, 11- wants, 12- a, 13- final, 14- solution, 15- implemented, 16- on, 17- the, 18- arabs;
12423952_gab;HateXplain;liberals call potus trump supporters white supremacists nazis and coons but whine because he calls fat boy in nk rocket man ❄ hypocrites 😂;1- liberals, 2- call, 3- potus, 4- trump, 5- supporters, 6- white, 7- supremacists, 8- nazis, 9- and, 10- coons, 11- but, 12- whine, 13- because, 14- he, 15- calls, 16- fat, 17- boy, 18- in, 19- nk, 20- rocket, 21- man, 22- ❄, 23- hypocrites, 24- 😂;
24340362_gab;HateXplain;wu neva seen it put like this but fuggin nails it the kike house of cards is wobbling as we speak;1- wu, 2- neva, 3- seen, 4- it, 5- put, 6- like, 7- this, 8- but, 9- fuggin, 10- nails, 11- it, 12- the, 13- kike, 14- house, 15- of, 16- cards, 17- is, 18- wobbling, 19- as, 20- we, 21- speak;
16805548_gab;HateXplain;bad mudslimes want to cut off your head good mudslimes want bad mudslimes to cut off your head;1- bad, 2- mudslimes, 3- want, 4- to, 5- cut, 6- off, 7- your, 8- head, 9- good, 10- mudslimes, 11- want, 12- bad, 13- mudslimes, 14- to, 15- cut, 16- off, 17- your, 18- head;
8529499_gab;HateXplain;take our values and shove them up your hairy shitty ass sand nigger scum;1- take, 2- our, 3- values, 4- and, 5- shove, 6- them, 7- up, 8- your, 9- hairy, 10- shitty, 11- ass, 12- sand, 13- nigger, 14- scum;
25921778_gab;HateXplain;it a nigger school;1- it, 2- a, 3- nigger, 4- school;
18350404_gab;HateXplain;dood dat nigga litterally got a kike on tv to say shuddit down nigga dat top kek;1- dood, 2- dat, 3- nigga, 4- litterally, 5- got, 6- a, 7- kike, 8- on, 9- tv, 10- to, 11- say, 12- shuddit, 13- down, 14- nigga, 15- dat, 16- top, 17- kek;
